Ax,Ay,Az,Gx,Gy,Gz,Label
0.0234,-0.6056,0.9335,-37.94,36.47,14.0,B
0.0346,-0.5051,0.8672,-55.16,51.52,9.24,B
0.0122,-0.5836,0.7383,-37.8,42.35,2.17,B
0.0488,-0.4802,1.015,-45.64,73.29,6.51,B
-0.0156,-0.4329,1.0702,-56.98,116.62,-7.49,B
-0.0337,-0.4168,1.0399,-86.03,159.67,-31.57,B
-0.0093,-0.285,0.9765,-129.85,166.53,-57.33,B
-0.0288,-0.6495,0.6344,-102.76,173.81,-101.5,B
-0.0337,-0.874,0.5861,-47.6,146.79,-78.96,B
-0.0322,-0.7261,0.8096,-53.06,131.74,-64.61,B
-0.0478,-0.5817,0.7203,-61.88,136.92,-82.11,B
-0.0522,-0.67,0.5129,-56.56,119.49,-101.01,B
-0.0395,-0.6573,0.4172,-46.69,100.8,-108.57,B
-0.082,-0.7017,0.2137,-23.24,66.64,-130.27,B
-0.0634,-0.9331,0.1532,14.28,4.34,-123.69,B
-0.0332,-0.9331,0.4455,38.22,-19.95,-101.01,B
0.0849,-1.1551,-0.0366,75.25,-23.73,-68.39,B
0.0268,-0.8233,0.1322,166.6,-118.72,-27.72,B
0.0771,-0.4163,0.6373,137.69,-146.58,-42.7,B
0.0888,-0.548,0.4431,95.06,-144.41,-88.06,B
0.1664,-0.9784,-0.0151,151.34,-189.77,-50.96,B
0.2757,-0.7305,0.3475,167.79,-260.61,-23.03,B
0.1728,-0.9043,0.4943,178.85,-301.7,-37.59,B
0.364,-1.2054,0.4758,202.37,-347.41,5.18,B
0.5827,-1.0873,1.137,218.61,-340.9,74.41,B
0.569,-0.9008,1.1736,166.18,-219.1,114.1,B
0.467,-0.6529,1.2312,120.26,-131.46,144.76,B
0.5178,-0.1713,1.1961,53.83,-108.29,135.45,B
0.4397,-0.1405,1.039,61.74,-67.55,85.26,B
0.426,-0.1806,1.0199,55.02,-50.19,53.27,B
0.4177,-0.1527,1.1063,33.53,-72.1,43.75,B
0.4265,-0.1718,1.2644,-8.19,-49.35,35.63,B
0.4187,-0.3967,1.1878,-39.83,-12.25,29.89,B
0.4358,-0.5305,1.1195,-47.18,2.94,49.07,B
0.3997,-0.4826,1.079,-52.36,22.89,61.04,B
0.3689,-0.4455,0.9243,-55.09,38.43,53.69,B
0.3426,-0.4099,0.6403,-17.78,29.12,50.54,B
0.3157,-0.3328,0.8652,-3.5,-9.03,30.38,B
0.3123,-0.4475,0.9726,-27.23,4.06,7.21,B
0.347,-0.713,0.7247,-28.84,34.16,10.01,B
0.2816,-0.6383,0.6769,0.91,13.58,18.48,B
0.283,-0.5266,0.7203,1.47,10.15,4.06,B
0.2821,-0.571,0.7257,-4.27,5.25,-7.49,B
0.2786,-0.7178,0.6159,-11.9,-1.4,5.46,B
0.303,-0.6564,0.7076,39.69,-14.0,-0.07,B
0.3206,-0.5739,0.9399,28.98,16.03,-1.4,B
0.2952,-0.5495,0.8486,-9.17,11.41,1.12,B
0.3245,-0.5431,0.6832,-21.28,6.44,-4.69,B
0.2972,-0.5744,0.7569,-3.08,-12.67,-10.43,B
0.2991,-0.5758,0.8203,1.47,-8.61,-14.0,B
0.2972,-0.5627,0.8057,8.12,-7.84,-20.79,B
0.2991,-0.5632,0.7837,10.43,-8.68,-30.45,B
0.2928,-0.612,0.8076,21.63,-19.25,-28.56,B
0.3182,-0.6817,1.056,11.69,-8.82,-17.15,B
0.3314,-0.6442,0.9926,-3.08,28.0,3.22,B
0.3187,-0.5666,0.9394,-0.14,35.77,9.17,B
0.3035,-0.5261,1.0141,-9.66,37.45,3.92,B
0.2586,-0.732,1.4845,-54.46,46.55,-0.63,B
0.3353,-1.1366,1.5104,-95.48,124.95,39.13,B
0.4426,-1.2381,1.2161,-63.35,211.4,119.7,B
0.4006,-0.9526,0.894,-20.79,207.34,156.87,B
0.3699,-0.8281,0.9633,12.25,211.75,172.69,B
0.3196,-0.754,0.9775,18.97,235.34,176.68,B
0.2762,-0.5695,0.7671,17.5,235.62,188.37,B
0.0068,-0.3909,0.7056,11.55,218.26,163.31,B
0.0542,-0.4046,0.7208,-21.7,203.84,124.39,B
-0.063,-0.7208,0.6071,-38.43,185.64,91.77,B
-0.0947,-0.6915,0.3723,-19.04,160.72,126.56,B
-0.2206,-0.5773,0.4465,9.87,122.15,140.28,B
-0.2708,-0.5988,0.6212,10.92,100.1,124.46,B
-0.2967,-0.5851,0.7701,2.03,100.87,116.41,B
-0.3436,-0.4773,0.7022,0.98,103.18,114.8,B
-0.3997,-0.406,0.649,3.5,97.86,95.9,B
-0.4343,-0.3816,0.6666,-9.1,92.47,69.51,B
-0.4587,-0.2621,0.5846,-14.42,86.66,55.86,B
-0.4797,-0.2577,0.4651,-18.06,79.59,29.33,B
-0.508,-0.3806,0.2767,-8.05,48.79,5.6,B
-0.5109,-0.407,0.2977,-3.22,11.55,8.75,B
-0.5192,-0.3665,0.5241,-22.33,-10.92,10.64,B
-0.4939,-0.3977,0.5104,-4.48,-7.35,4.41,B
-0.5036,-0.591,0.4592,11.2,-21.0,4.62,B
-0.4909,-0.4992,0.5114,10.64,-35.42,11.76,B
-0.4919,-0.3694,0.5388,18.13,-41.79,1.12,B
-0.4631,-0.264,0.5173,19.95,-44.38,-17.29,B
-0.4836,-0.2347,0.144,53.48,-73.36,-39.41,B
-0.4128,0.0142,0.143,65.66,-121.38,-66.01,B
-0.3333,0.1698,0.205,59.57,-166.25,-109.76,B
-0.1415,0.3011,0.0854,47.67,-192.57,-164.57,B
0.0205,0.1874,0.2821,34.51,-275.66,-238.84,B
0.2791,-0.0449,0.304,-5.25,-337.47,-310.52,B
0.4704,-0.2752,0.4817,-25.62,-402.5,-338.94,B
0.6198,-0.5544,0.7008,-37.1,-434.63,-334.74,B
0.6656,-0.8579,0.612,-23.31,-429.03,-339.99,B
0.6978,-1.7456,1.2176,64.05,-591.15,-344.61,B
0.8442,-1.7295,1.7822,108.01,-464.87,-173.95,B
0.7989,-1.2864,1.829,94.29,-227.85,-81.2,B
0.73,-0.9433,1.218,35.98,-78.82,-37.66,B
0.6627,-0.61,0.834,28.28,-86.45,-23.38,B
0.7071,-0.7393,1.035,-8.75,-86.52,6.65,B
0.7403,-0.3128,0.9838,-24.92,-70.63,-11.2,B
0.7159,-0.7974,1.1209,32.76,-14.63,48.86,B
0.7471,-0.2777,1.1165,31.64,33.74,5.25,B
0.773,-0.5309,1.1165,46.41,101.36,-11.76,B
0.7374,-0.7027,1.0111,49.07,98.0,20.37,B
0.6783,-0.5344,0.8306,67.06,80.64,28.84,B
0.5861,-0.3567,0.7579,80.64,91.42,5.46,B
0.4792,-0.3738,0.7364,66.01,60.97,-3.85,B
0.4329,-0.3972,0.8755,29.26,21.14,-3.57,B
0.4612,-0.5954,1.2693,-18.06,21.42,9.52,B
0.5436,-0.8574,1.5562,-101.57,115.15,59.92,B
0.6373,-1.2268,1.7836,-160.58,215.95,136.43,B
0.6964,-1.2156,1.1917,-170.52,325.71,238.77,B
0.6007,-0.73,0.5446,-80.99,311.29,297.78,B
0.2547,-0.2704,0.4563,-14.49,253.33,267.26,B
0.2713,-0.2845,0.5578,-18.13,217.49,209.23,B
0.1264,-0.3777,0.6266,-14.7,186.76,178.36,B
0.0508,-0.4582,0.7491,-19.32,170.24,150.71,B
0.0293,-0.4514,0.5202,-4.55,163.73,138.81,B
-0.1,-0.4514,0.6041,16.1,121.87,122.15,B
-0.0991,-0.3714,0.6368,27.72,112.28,103.18,B
-0.1854,-0.4412,0.6798,39.9,92.4,80.22,B
-0.1908,-0.4914,0.7554,39.06,87.43,66.57,B
-0.2499,-0.4187,0.6456,52.5,72.8,61.04,B
-0.2728,-0.4714,0.9087,34.93,63.63,38.43,B
-0.2889,-0.4573,0.8999,21.0,72.8,38.71,B
-0.2938,-0.3436,0.9057,13.37,78.33,38.78,B
-0.3445,-0.3226,1.0292,-7.14,77.77,14.14,B
-0.3006,-0.265,1.1649,-41.65,105.56,3.29,B
-0.3182,-0.0932,1.1326,-64.61,146.44,-4.48,B
-0.2899,0.1401,1.1541,-103.74,188.51,-38.43,B
-0.3289,0.1,0.9716,-117.46,221.27,-111.09,B
-0.2216,-0.1615,0.5763,-126.77,241.29,-166.46,B
-0.2679,-0.7525,0.0063,-72.1,171.78,-179.2,B
-0.2952,-0.7315,0.2904,-34.51,141.47,-160.58,B
-0.3026,-0.6007,0.4338,-31.15,135.8,-162.75,B
-0.324,-0.5553,0.2201,-28.98,121.17,-182.56,B
-0.2865,-0.6178,-0.1122,-27.23,82.95,-203.0,B
-0.2162,-0.9423,-0.7442,42.91,-0.49,-192.36,B
-0.1908,-0.8052,-0.3245,98.14,-136.08,-167.16,B
-0.0185,-0.8989,-0.4265,121.52,-169.05,-162.12,B
0.0078,-1.0682,-0.182,175.35,-287.0,-138.46,B
-0.0239,-1.3327,0.4455,164.99,-353.43,-99.12,B
-0.0615,-1.7651,0.8706,121.31,-334.6,-37.52,B
0.0722,-1.8202,1.0599,102.76,-295.05,64.54,B
0.203,-1.1912,0.9062,115.43,-235.9,175.07,B
0.1908,-0.5817,0.8896,119.7,-201.18,186.41,B
0.1523,0.0981,1.1209,76.02,-175.0,136.57,B
0.1845,0.1854,1.1844,-19.32,-105.42,53.97,B
0.0986,-0.3943,1.1107,31.43,-99.89,-19.53,B
0.0307,-0.7623,1.463,-59.15,-65.45,-17.64,B
0.1337,-0.9692,1.5104,-68.25,-14.98,7.35,B
0.1469,-0.9521,1.3542,5.88,48.16,54.04,B
0.103,-0.7042,1.1287,48.37,72.52,64.61,B
0.0747,-0.3811,0.8725,45.57,73.78,54.46,B
0.0024,-0.366,0.5544,44.45,52.71,35.77,B
-0.0102,-0.306,0.8452,22.82,12.11,15.82,B
-0.0059,-0.2562,0.954,-35.35,36.68,-6.23,B
-0.0503,-0.4368,0.9833,-73.22,32.41,-36.61,B
-0.04,-0.4573,1.1429,-114.52,66.92,-35.91,B
-0.0459,-0.6193,1.2927,-136.08,119.07,-42.91,B
-0.0708,-0.7979,1.2283,-144.2,172.06,-50.47,B
0.0181,-0.7515,0.8433,-128.1,213.01,-36.47,B
0.0303,-0.5714,0.448,-87.15,214.9,-46.48,B
-0.0224,-0.427,0.3387,-70.14,196.84,-87.43,B
-0.0547,-0.5397,0.2147,-67.76,155.54,-139.09,B
-0.0859,-0.7286,0.0527,-68.74,93.1,-139.09,B
-0.0659,-0.8926,0.3597,-29.05,58.1,-125.93,B
-0.0766,-1.0468,0.5261,-33.46,51.45,-108.01,B
-0.0639,-1.0024,0.346,-23.03,37.87,-88.97,B
-0.0366,-0.8857,0.2811,6.16,12.88,-77.49,B
-0.0293,-0.7813,0.2484,39.69,-10.99,-85.05,B
-0.0073,-0.834,0.2079,68.39,-45.43,-89.25,B
0.0415,-0.916,0.0556,101.99,-72.87,-84.98,B
0.0483,-0.896,0.0322,165.48,-144.55,-61.53,B
0.1357,-0.8769,0.0693,170.24,-189.35,-59.64,B
0.1967,-0.9091,0.0185,216.58,-255.36,-23.59,B
0.3006,-0.8799,0.0595,232.54,-313.88,-12.46,B
0.4441,-0.9252,0.0917,254.59,-372.19,9.94,B
0.5041,-0.8779,0.3143,303.38,-443.73,52.29,B
0.5646,-0.8642,1.5772,218.26,-450.1,93.73,B
0.7525,-0.834,1.8754,117.04,-134.12,154.42,B
0.5495,-0.5392,1.5538,37.24,-80.15,182.35,B
0.5173,-0.1132,1.2259,30.73,-44.45,141.75,B
0.449,0.0683,1.2586,71.96,-34.3,74.34,B
0.4158,-0.103,1.3727,23.73,-25.9,37.03,B
0.469,-0.2001,1.198,-36.33,15.75,16.17,B
0.388,-0.4168,0.9965,-20.44,19.32,28.77,B
0.4041,-0.3904,1.0199,-36.4,10.99,32.34,B
0.3797,-0.4641,0.9296,-45.08,17.08,25.06,B
0.3294,-0.5539,0.8984,-29.54,6.93,24.5,B
0.3167,-0.5666,0.9677,-30.03,18.13,25.2,B
0.3016,-0.6432,0.7974,-35.7,37.73,18.41,B
0.245,-0.6749,0.5817,1.33,27.65,24.85,B
0.2606,-0.5378,0.7281,5.74,3.43,14.0,B
0.2562,-0.6002,0.6183,-7.35,13.93,-7.77,B
0.2474,-0.6705,0.6046,-6.23,-2.8,-13.93,B
0.2557,-0.7613,0.6461,-5.88,-16.45,-14.42,B
0.2567,-0.8281,0.6271,-44.03,-7.63,3.43,B
0.2884,-0.7706,0.7291,58.03,-8.19,8.47,B
0.3045,-0.5524,0.9228,13.86,19.53,0.07,B
0.283,-0.608,0.7325,-25.06,1.61,4.9,B
0.3016,-0.6124,0.7379,-16.73,-9.8,-2.45,B
0.285,-0.6046,0.8374,-2.8,-11.13,-10.92,B
0.2806,-0.651,0.9043,5.18,-2.03,-15.33,B
0.2962,-0.6803,0.7481,15.05,17.08,-16.94,B
0.2616,-0.5856,0.7247,40.81,-3.5,-14.0,B
0.2811,-0.5148,0.7793,41.79,-8.05,-23.24,B
0.2894,-0.5392,0.774,39.27,-6.65,-27.65,B
0.2996,-0.5036,0.8569,26.04,-13.37,-22.47,B
0.3167,-0.5012,0.8716,5.53,-2.59,-24.15,B
0.3094,-0.5695,0.8516,-18.48,2.94,-22.68,B
0.3499,-0.5851,0.9848,5.6,15.4,-16.31,B
0.326,-0.4494,0.9418,-42.77,14.0,-28.84,B
0.3538,-0.4192,0.9409,-48.44,25.9,-37.87,B
0.3377,-0.5319,0.8657,-49.98,50.47,-45.36,B
0.3479,-0.6334,0.7457,-46.69,51.66,-34.51,B
0.324,-0.611,0.7608,-39.27,32.9,-26.53,B
0.3533,-0.4763,0.9623,-55.23,28.56,-29.19,B
0.3421,-0.5475,0.977,-82.67,49.63,-45.99,B
0.3357,-0.6744,0.8945,-99.12,57.96,-44.73,B
0.3118,-0.7696,0.7876,-100.31,61.74,-37.17,B
0.307,-0.7535,0.7232,-92.19,60.48,-23.45,B
0.305,-0.6783,0.7154,-88.83,58.94,-19.74,B
0.2728,-0.7515,0.6925,-83.37,60.13,-28.14,B
0.2694,-0.9296,0.7305,-81.27,65.52,-14.07,B
0.2508,-1.0712,0.8062,-77.35,80.08,14.07,B
0.246,-1.1082,0.7115,-52.01,89.53,49.07,B
0.2255,-0.9989,0.6373,-18.69,74.9,70.0,B
0.2401,-0.8584,0.5788,-7.14,72.24,79.24,B
0.1991,-0.8233,0.6568,7.07,66.85,75.88,B
0.1898,-0.9545,0.8818,-17.08,82.67,80.08,B
0.2206,-1.16,0.9111,-48.58,122.92,109.27,B
0.2689,-1.1263,0.4773,-31.08,167.23,160.79,B
0.1298,-0.9399,0.1693,34.02,142.59,183.26,B
0.0478,-0.7784,0.3777,51.52,88.48,166.11,B
-0.0102,-0.6793,0.5383,48.86,71.12,146.44,B
-0.0449,-0.6764,0.5895,32.55,69.79,129.78,B
-0.1113,-0.5744,0.5168,30.94,57.82,122.64,B
-0.1635,-0.5602,0.669,16.03,44.38,94.85,B
-0.1903,-0.5583,0.6466,3.78,45.08,77.7,B
-0.2269,-0.7135,0.6442,2.87,44.24,54.74,B
-0.2338,-0.8628,0.6017,6.23,37.38,60.97,B
-0.223,-0.8345,0.4631,26.04,28.07,89.18,B
-0.2577,-0.8325,0.5719,39.41,9.24,93.59,B
-0.2552,-0.6734,0.6324,37.59,10.15,106.96,B
-0.3089,-0.5305,0.6969,28.42,8.89,97.3,B
-0.3245,-0.4836,0.7896,6.72,15.47,78.54,B
-0.3518,-0.4577,0.7623,-10.15,20.79,58.94,B
-0.3675,-0.652,0.6076,-16.1,18.83,32.97,B
-0.3621,-0.6486,0.6066,-7.28,5.6,47.74,B
-0.3655,-0.6549,0.7032,-4.83,5.67,60.69,B
-0.3782,-0.612,0.6061,5.81,12.25,66.08,B
-0.4104,-0.507,0.5529,17.64,4.9,62.86,B
-0.4392,-0.4231,0.5895,21.0,-7.28,45.36,B
-0.4168,-0.5632,0.8135,-5.88,-4.9,30.31,B
-0.4309,-0.6017,0.6827,0.49,-2.1,37.66,B
-0.4333,-0.4636,0.7022,5.6,-3.99,35.28,B
-0.449,-0.4631,0.7286,0.0,-6.09,12.04,B
-0.4036,-0.631,0.7652,-17.36,2.66,4.48,B
-0.4255,-0.6764,0.5734,-1.19,-13.44,16.59,B
-0.4124,-0.5758,0.6939,13.44,-10.22,20.23,B
-0.4343,-0.5007,0.5905,8.47,-13.09,10.71,B
-0.4436,-0.5788,0.69,-4.27,-26.25,-0.56,B
-0.4187,-0.5968,0.7354,-6.37,-20.23,4.55,B
-0.429,-0.5368,0.7071,2.03,-15.4,1.75,B
-0.4197,-0.53,0.6778,6.86,-14.84,-7.84,B
-0.4143,-0.5744,0.6866,13.51,-16.8,-11.69,B
-0.4124,-0.6407,0.7286,18.34,-17.71,-14.84,B
-0.386,-0.7115,0.7418,19.11,-10.64,-8.61,B
-0.3992,-0.6095,0.7437,22.19,-12.11,1.47,B
-0.3992,-0.5329,0.7422,18.2,-9.8,-2.38,B
-0.4114,-0.4695,0.7242,17.08,-11.2,-10.5,B
-0.4031,-0.4538,0.7681,9.59,-9.94,-17.5,B
-0.3933,-0.5017,0.7632,2.45,-3.43,-24.64,B
-0.3811,-0.5436,0.7135,-3.29,-3.85,-25.76,B
-0.3699,-0.671,0.651,-1.33,-11.06,-27.09,B
-0.3509,-0.6368,0.6525,2.73,-16.38,-14.77,B
-0.3514,-0.5856,0.6803,7.49,-19.95,-15.54,B
-0.3689,-0.3723,0.5832,16.94,-20.02,-25.41,B
-0.3406,-0.2645,0.5427,13.79,-21.63,-52.36,B
-0.2767,0.0405,0.2328,21.42,-14.49,-72.94,B
-0.242,0.1444,0.1254,28.7,-43.19,-123.9,B
-0.1937,-0.0288,0.1371,24.92,-103.04,-191.17,B
-0.0098,-0.3338,0.1908,10.08,-189.77,-241.36,B
0.1947,-0.529,0.0249,18.76,-233.17,-227.85,B
0.3845,-0.3884,-0.0551,74.2,-289.38,-207.48,B
0.4514,-0.4904,0.3558,79.17,-404.39,-245.14,B
0.4363,-0.9555,0.8979,50.47,-458.01,-272.65,B
0.5739,-1.5958,1.8036,35.14,-466.76,-204.12,B
0.59,-1.4552,1.9095,6.44,-216.79,-74.34,B
0.609,-0.8442,1.3654,6.3,-115.43,-26.25,B
0.5246,-0.6373,1.0399,20.44,-110.39,-44.1,B
0.5602,-0.6739,1.1917,23.31,-130.41,-53.83,B
0.5998,-0.7657,1.3996,-3.43,-89.81,-42.98,B
0.6266,-0.69,1.1756,-38.36,-15.26,-18.06,B
0.6017,-0.7125,1.1263,-89.25,32.27,-9.59,B
0.6022,-1.0775,0.9594,58.73,64.54,22.33,B
0.5285,-0.8208,1.0892,32.34,101.64,51.03,B
0.4573,-0.6471,0.7388,45.01,101.29,46.97,B
0.426,-0.5495,0.6481,68.74,84.77,36.54,B
0.3543,-0.5378,0.6861,69.93,51.52,12.6,B
0.3392,-0.6105,0.8086,50.89,30.59,3.57,B
0.3406,-0.7598,1.0375,19.74,29.61,12.04,B
0.344,-0.7954,0.9057,-2.03,81.06,45.99,B
0.2869,-0.6695,0.7413,10.22,73.5,62.72,B
0.2596,-0.5768,0.8945,3.15,19.25,58.31,B
0.2874,-0.753,1.2947,-68.11,55.86,73.78,B
0.3167,-0.9111,1.0712,-98.14,136.99,113.54,B
0.2255,-0.8267,0.734,-52.22,122.08,144.48,B
0.2133,-0.611,0.7125,-23.1,98.91,146.44,B
0.222,-0.406,0.5451,0.14,96.81,132.16,B
0.1186,-0.2704,0.5539,23.87,66.99,101.64,B
0.0356,-0.429,0.9321,1.54,36.82,56.07,B
0.06,-0.8359,1.1951,-46.83,59.22,48.44,B
0.1362,-0.9033,0.9428,-35.7,116.9,97.02,B
0.0517,-0.6891,0.6632,13.65,111.16,122.22,B
0.0049,-0.3772,0.6534,31.43,92.26,99.19,B
-0.0239,-0.367,0.7037,25.83,83.72,57.61,B
-0.1049,-0.669,0.7989,18.97,69.44,40.46,B
-0.1049,-0.6686,0.8237,18.48,70.7,60.41,B
-0.1327,-0.5358,0.8423,13.02,73.99,60.55,B
-0.1288,-0.4197,0.7501,-1.75,73.08,47.32,B
-0.1771,-0.426,0.669,6.09,58.8,24.5,B
-0.1835,-0.5075,0.7286,5.11,56.7,14.07,B
-0.2045,-0.5388,0.6168,8.47,49.98,11.69,B
-0.1991,-0.4978,0.5612,12.25,33.81,3.08,B
-0.2157,-0.4304,0.6027,15.4,7.14,-10.78,B
-0.2225,-0.6544,0.9994,-14.49,-2.03,-28.28,B
-0.1523,-0.8218,1.4376,-60.34,45.01,-7.14,B
-0.1532,-0.8901,1.669,-89.25,107.8,22.68,B
-0.0805,-0.6695,1.3113,-96.46,196.7,63.98,B
-0.1025,-0.1103,0.9843,-81.9,256.13,59.22,B
-0.1918,0.1718,0.672,-85.61,256.9,-30.03,B
-0.242,-0.0586,0.387,-98.07,235.34,-121.87,B
-0.2181,-0.4646,0.059,-84.7,186.34,-162.19,B
-0.2552,-0.6071,0.0527,-63.49,141.54,-147.28,B
-0.2806,-0.4992,0.1962,-59.01,127.68,-136.08,B
-0.2899,-0.5485,0.1074,-58.03,104.02,-160.3,B
-0.2542,-0.7071,-0.2152,-38.15,53.9,-174.02,B
-0.2108,-0.9062,-0.4451,22.47,-2.1,-168.49,B
-0.1552,-1.0531,-0.5168,96.46,-81.83,-144.48,B
-0.121,-0.9414,-0.1415,168.84,-182.98,-114.17,B
-0.0293,-0.7481,0.1205,175.35,-209.02,-110.39,B
0.0278,-0.856,0.041,189.49,-244.79,-117.39,B
0.1078,-1.1536,0.1069,205.59,-325.08,-101.99,B
0.2445,-1.4303,0.7793,153.09,-351.54,-46.62,B
0.1996,-1.6304,0.9862,145.74,-328.86,38.08,B
0.3445,-1.3171,1.2786,114.87,-281.12,118.79,B
0.345,-0.7471,1.3337,100.38,-231.28,156.8,B
0.3323,-0.3226,1.4894,56.42,-172.48,136.22,B
0.2869,-0.3006,1.3054,43.61,-100.52,79.94,B
0.2259,-0.2669,1.4333,-9.24,-43.96,52.08,B
0.2196,-0.3445,1.3644,-27.51,-12.95,5.81,B
0.1859,-0.447,1.6226,-28.56,37.52,-15.33,B
0.184,-0.8335,1.4664,-48.16,92.19,-7.07,B
0.203,-0.915,1.1244,-42.77,136.85,34.65,B
0.0932,-0.9638,0.8799,-21.21,123.34,67.41,B
0.1196,-0.8545,0.8794,-21.14,134.05,100.94,B
0.0415,-0.5539,0.7788,-5.32,134.47,107.52,B
-0.0122,-0.4089,0.7544,-13.09,129.78,84.35,B
-0.0913,-0.468,0.9531,-43.26,126.7,59.99,B
-0.0303,-0.4226,0.8364,-72.94,157.36,49.98,B
-0.0781,-0.2777,0.6554,-78.96,164.01,25.83,B
-0.1196,-0.3436,0.5104,-70.28,153.09,-24.01,B
-0.1269,-0.2664,0.4978,-96.18,134.61,-69.93,B
-0.0791,-0.5095,0.6359,-73.71,150.57,-79.8,B
-0.1376,-0.4919,0.4929,-70.56,146.58,-129.71,B
-0.1166,-0.6891,0.2845,-62.93,116.83,-148.12,B
-0.1108,-0.9306,0.1664,-34.65,79.73,-145.95,B
-0.1088,-1.0404,0.2908,-4.06,49.07,-123.27,B
-0.1186,-1.0531,0.2777,14.07,42.07,-101.71,B
-0.1147,-1.0477,0.1498,32.69,16.94,-81.41,B
-0.0722,-0.9048,0.2045,44.45,-13.79,-61.46,B
-0.0854,-0.8008,0.1996,52.78,-35.42,-65.73,B
-0.0566,-0.8457,0.1684,66.43,-66.92,-66.85,B
-0.0376,-0.8223,0.2347,74.76,-91.49,-60.83,B
0.0259,-0.9745,0.0185,89.74,-113.4,-58.52,B
0.0761,-1.0355,-0.1,137.55,-189.21,-32.06,B
0.142,-0.9736,0.0561,159.95,-239.54,-8.61,B
0.2216,-0.9594,0.1444,170.1,-289.52,6.37,B
0.2494,-1.1224,0.4699,175.42,-351.4,24.71,B
0.4948,-1.4269,0.8408,157.92,-351.4,79.66,B
0.5617,-1.3137,1.5055,130.34,-272.51,173.74,B
0.4782,-0.8091,1.5831,68.6,-208.67,194.46,B
0.4773,-0.4036,1.6314,78.19,-106.19,172.06,B
0.3865,-0.2313,1.6724,63.77,-35.77,132.93,B
0.2913,-0.265,1.6612,-16.03,20.44,108.29,B
0.2908,-0.3245,1.2464,-40.74,62.58,104.58,B
0.1967,-0.2991,1.0199,-19.81,54.95,92.82,B
0.1903,-0.2884,1.0326,-37.52,46.9,66.57,B
0.1484,-0.4563,0.8345,-51.17,54.04,44.94,B
0.0991,-0.649,0.6944,-34.93,37.03,38.08,B
0.0947,-0.7125,0.6242,-21.35,31.57,38.57,B
0.0425,-0.6798,0.6017,-0.28,4.55,40.25,B
0.0161,-0.5666,0.6808,2.1,-1.19,27.72,B
0.0083,-0.5627,0.6773,-2.24,2.52,6.58,B
0.0185,-0.6212,0.6617,-6.23,6.51,-9.38,B
-0.0303,-0.5314,0.548,-35.07,11.55,-34.16,B
-0.0449,-0.8555,0.3084,-0.07,-35.21,-14.07,B
0.0468,-1.0111,0.8716,-2.52,-31.85,22.26,B
0.0532,-0.7627,0.8423,-5.95,-26.46,1.47,B
0.0483,-0.5671,0.8067,-17.08,-13.37,-3.29,B
0.0566,-0.6827,0.7998,-5.11,-11.34,-10.22,B
0.0595,-0.651,0.8101,4.76,-4.27,-19.18,B
0.0717,-0.651,0.7603,18.69,-1.12,-19.88,B
0.0532,-0.6456,0.7842,24.64,-6.3,-27.16,B
0.0337,-0.6207,0.8218,24.64,-10.64,-41.02,B
0.0547,-0.6647,0.8228,16.31,-5.46,-52.08,B
0.0464,-0.7115,0.7774,19.46,-1.89,-37.03,B
0.0493,-0.6154,0.8491,23.73,-8.4,-1.47,B
0.0561,-0.5544,0.853,16.17,5.88,-19.67,B
0.0644,-0.6163,0.833,5.81,11.97,-22.33,B
0.0937,-0.6847,0.7823,-8.96,17.36,-11.2,B
0.0961,-0.7296,0.7584,24.85,14.0,-7.98,B
0.0688,-0.6852,0.8579,-9.87,18.55,-15.68,B
0.0664,-0.692,0.6598,-19.46,6.72,-25.34,B
0.0888,-0.7071,0.7383,0.21,-3.57,-31.15,B
0.1049,-0.7906,0.7242,-4.27,2.8,-20.86,B
0.0908,-0.8696,0.6852,2.45,0.28,-1.54,B
0.0947,-0.6422,0.71,-4.27,-8.12,12.46,B
0.08,-0.713,0.6974,-11.13,-9.31,9.59,B
0.0673,-0.7071,0.7593,-23.94,-4.55,12.18,B
0.0473,-0.6549,0.7886,-37.52,-10.43,9.1,B
0.0478,-0.6481,0.8037,-47.81,0.56,-6.02,B
0.0625,-0.7632,0.631,-31.5,-2.1,-5.04,B
0.0771,-0.713,0.69,-12.11,-13.72,-0.91,B
0.0937,-0.6773,0.7715,-5.81,-11.06,-11.83,B
0.1049,-0.7749,0.7637,-1.26,-3.36,-15.12,B
0.103,-0.7862,0.7886,4.27,-1.54,-6.23,B
0.1166,-0.7261,0.7871,4.06,7.42,-2.1,B
0.1254,-0.7027,0.7735,1.96,11.48,-6.93,B
0.1381,-0.7183,0.7096,3.5,11.2,-8.26,B
0.1513,-0.7169,0.6642,9.1,6.09,-10.57,B
0.142,-0.7257,0.6324,18.69,-8.12,-11.13,B
0.1484,-0.6964,0.6837,17.92,-11.55,-11.48,B
0.1464,-0.6642,0.7393,14.91,-12.32,-14.56,B
0.1513,-0.6856,0.7642,9.52,-7.56,-19.04,B
0.1698,-0.7315,0.7779,5.46,-0.7,-17.92,B
0.182,-0.7706,0.7305,5.04,5.32,-14.21,B
0.1732,-0.8233,0.632,13.09,-0.07,-8.26,B
0.163,-0.7569,0.6705,13.16,-10.78,3.43,B
0.1366,-0.6915,0.6603,10.99,-12.67,4.13,B
0.1196,-0.6324,0.6686,12.32,-17.92,3.43,B
0.1191,-0.6061,0.73,5.46,-17.22,-2.87,B
